(3027.3285522460938, 1425.4111938476562)
(3027.2910766601562, 1425.4231567382812)
(3027.2926483154297, 1425.4277954101562)
(3483.4144287109375, 1425.3792114257812)
(3483.410369873047, 1425.3770751953125)
(3483.4207916259766, 1425.3695983886719)
(3904.3755798339844, 1425.3970947265625)
(3904.3710327148438, 1425.4032592773438)
(3904.361785888672, 1425.4674682617188)
(4113.367462158203, 1425.5042114257812)
(4113.367340087891, 1425.5093994140625)
(4113.354722976685, 1425.4993286132812)
(4545.190826416016, 1426.29541015625)
(4545.182800292969, 1426.289794921875)
(4545.1855392456055, 1426.2977905273438)
(5002.8270263671875, 1425.3929138183594)
(5002.827606201172, 1425.3873291015625)
(5002.785959482193, 1425.38134765625)
(5737.834991455078, 1425.4931640625)
(5737.831474304199, 1425.48486328125)
(6175.1163330078125, 1425.3922729492188)
(6175.115570068359, 1425.3891906738281)
(6319.084167480469, 1425.40087890625)
(6175.127841949463, 1425.3746337890625)
(6319.083755493164, 1425.3919982910156)
(6319.085994720459, 1425.3972778320312)
(6508.951141357422, 1426.3017578125)
(6508.953437805176, 1426.3066101074219)
(3027.328857421875, 1425.41015625)
(3027.2904510498047, 1425.4219665527344)
(3027.291702270508, 1425.4262237548828)
(3483.407470703125, 1425.379165649414)
(3483.410400390625, 1425.3747253417969)
(3483.4209632873535, 1425.376953125)
(3904.378631591797, 1425.4026947021484)
(3904.3741760253906, 1425.4081573486328)
(4113.367919921875, 1425.5030822753906)
(3904.377296447754, 1425.4148559570312)
(4113.367950439453, 1425.50830078125)
(4113.353763580322, 1425.497314453125)
(4545.1912841796875, 1426.3002319335938)
(4545.184509277344, 1426.295913696289)
(4545.185386657715, 1426.3001098632812)
(5002.830627441406, 1425.3923797607422)
(5002.829330444336, 1425.385971069336)
(5002.78911113739, 1425.3873748779297)
(5737.832458496094, 1425.4918212890625)
(5737.831741333008, 1425.4875793457031)
(6116.788421630859, 1583.4122924804688)
(6175.1201171875, 1425.3907928466797)
(6116.788116455078, 1583.4124755859375)
(6175.1202392578125, 1425.3907470703125)
(6319.087371826172, 1425.4006958007812)
(6175.13064956665, 1425.3728637695312)
