(2663.418716430664, 835.3668823242188)
(2663.418357849121, 835.3641967773438)
(2955.1952514648438, 835.3383178710938)
(2955.1998291015625, 835.3434753417969)
(2955.172611474991, 835.3319091796875)
(3698.0936584472656, 835.31640625)
(3698.0943756103516, 835.3146362304688)
(4742.441070556641, 835.3211059570312)
(4742.443271636963, 835.3189697265625)
(4742.7616991996765, 835.3603515625)
(5939.703369140625, 835.4807434082031)
(5939.702331542969, 835.4810791015625)
(5939.706283569336, 835.486328125)
(2663.417282104492, 835.3681945800781)
(2663.417694091797, 835.3662109375)
(2955.1978454589844, 835.348388671875)
(2955.19775390625, 835.3493957519531)
(2955.1719827651978, 835.3415222167969)
(3698.0892333984375, 835.3197326660156)
(3698.089584350586, 835.3184204101562)
(4742.4406814575195, 835.3291168212891)
(4742.440856933594, 835.3261871337891)
(4742.762492179871, 835.3667602539062)
(5939.698577880859, 835.4866943359375)
(5939.698303222656, 835.4865112304688)
(5939.69962310791, 835.4867553710938)
(2663.4169006347656, 835.3675765991211)
(2663.4176712036133, 835.3680553436279)
(2955.19970703125, 835.3524951934814)
(2955.1993408203125, 835.3526840209961)
(2955.1727101802826, 835.341178894043)
(3374.6080627441406, 1044.5469970703125)
(3374.6043243408203, 1044.5503540039062)
(3374.6093673706055, 1044.549560546875)
(3698.0892944335938, 835.3218154907227)
(3698.089500427246, 835.3220291137695)
(3887.7384033203125, 1032.7577514648438)
(3887.73779296875, 1032.7564697265625)
(3887.748809814453, 1032.7598266601562)
(4742.441047668457, 835.3210296630859)
(4742.442031860352, 835.3241958618164)
(4843.360916137695, 1047.1932983398438)
(4742.757302284241, 835.3652324676514)
(4843.361770629883, 1047.1948547363281)
(5594.748107910156, 1042.9039916992188)
(5596.730133056641, 1042.9456481933594)
(5596.729545593262, 1042.9447326660156)
(5939.699523925781, 835.4865570068359)
(5939.697937011719, 835.4866256713867)
(5939.698680877686, 835.4882049560547)
(3374.6045532226562, 1044.5483093261719)
(3374.5826416015625, 1139.8369750976562)
(3374.601287841797, 1044.552719116211)
(3374.5877838134766, 1139.8433227539062)
(3374.606803894043, 1044.5513610839844)
(3374.58504486084, 1139.841079711914)
(3887.7406005859375, 1032.7582397460938)
(3887.738235473633, 1032.7578887939453)
(3887.7485885620117, 1032.7603149414062)
(4843.367340087891, 1047.196517944336)
(4843.367614746094, 1047.1963195800781)
(5594.751037597656, 1042.8968963623047)
(5594.778244018555, 1187.4595336914062)
(5596.725677490234, 1042.9403381347656)
(5596.700119018555, 1187.3512878417969)
(5596.724990844727, 1042.938980102539)
(5596.699966430664, 1187.3511657714844)
(6408.494079589844, 1199.1407470703125)
(6408.4940185546875, 1199.139404296875)
(6408.423787117004, 1199.0958251953125)
(2943.6070861816406, 1370.7248229980469)
(2943.605422973633, 1370.7266845703125)
(2947.450370788574, 1370.5606079101562)
(3374.6160278320312, 1044.5299835205078)
(3374.5816650390625, 1139.835105895996)
(3374.6209106445312, 1303.2379455566406)
(3374.6165771484375, 1044.533217906952)
(3374.5845336914062, 1139.8400192260742)
(3374.614959716797, 1303.2406616210938)
(3374.619514465332, 1044.5300827026367)
(3374.5841674804688, 1139.8372192382812)
(3374.61905670166, 1303.2411499023438)
(3575.935577392578, 1370.6968383789062)
(3575.9322204589844, 1370.6862487792969)
(3887.6742553710938, 1291.45947265625)
(3887.8057250976562, 1032.7213289737701)
(3887.675018310547, 1291.4598999023438)
(3887.8057556152344, 1032.7211439609528)
(3887.678436279297, 1291.4606018066406)
(3887.8131256103516, 1032.7208995819092)
(4274.20751953125, 1370.6953735351562)
(4274.206039428711, 1370.6872100830078)
(4443.148620605469, 1370.2823486328125)
(4274.205497741699, 1370.6910400390625)
(4445.923980712891, 1370.6303100585938)
(4596.525466918945, 1325.5545043945312)
(4445.920974731445, 1370.6411437988281)
(4596.531433105469, 1325.5579223632812)
(4843.3699951171875, 1047.1926136016846)
(4843.371032714844, 1047.1931114196777)
(5594.741104125977, 1042.8843173980713)
(5594.776611328125, 1187.4508972167969)
(5596.733016967773, 1042.9257545471191)
(5596.70344543457, 1187.3507690429688)
(5596.732360839844, 1042.9251804351807)
(5596.702529907227, 1187.3504943847656)
(6408.495178222656, 1199.1390838623047)
(6408.498092651367, 1199.1377868652344)
(6408.415273666382, 1199.0901489257812)
(2943.5595703125, 1372.5897827148438)
(3126.5379943847656, 1475.60107421875)
(2943.5646362304688, 1372.592529296875)
(3126.5287475585938, 1475.6026000976562)
(2947.5041003227234, 1372.6039123535156)
(3126.527992248535, 1475.6077270507812)
(3374.6207885742188, 1303.241195678711)
(3374.6206970214844, 1303.2415771484375)
(3575.9444580078125, 1372.5690460205078)
(3374.6236267089844, 1303.2366485595703)
(3575.9430084228516, 1372.5694274902344)
(3887.7463989257812, 1291.4578247070312)
(3887.6752319335938, 1291.4570922851562)
(3887.678295135498, 1291.459213256836)
(4274.3365478515625, 1372.62646484375)
(4274.337921142578, 1372.623031616211)
(4443.227844238281, 1372.3220672607422)
(4274.338329315186, 1372.6192321777344)
(4445.769226074219, 1372.369140625)
(4445.7717361450195, 1372.3719177246094)
(4596.529190063477, 1325.5544738769531)
(4596.533157348633, 1325.5607604980469)
(5309.887847900391, 1402.3340759277344)
(5309.883590698242, 1402.3184814453125)
(5309.8834228515625, 1402.3208923339844)
(5594.7750244140625, 1187.4472198486328)
(5596.709167480469, 1187.3486061096191)
(5596.709884643555, 1187.3491525650024)
(5928.257019042969, 1403.6624450683594)
(5928.256866455078, 1403.6596069335938)
(6077.921875, 1403.6468658447266)
(5928.26110458374, 1403.6552429199219)
(6077.919357299805, 1403.6416625976562)
(6077.92378616333, 1403.6608581542969)
(6333.3988037109375, 1487.0526733398438)
(6408.490478515625, 1199.1394653320312)
(6333.395782470703, 1487.0546264648438)
(6408.493911743164, 1199.1392974853516)
(6333.396839141846, 1487.0547485351562)
(6408.414936304092, 1199.0899200439453)
(2943.561279296875, 1372.5879211425781)
(3126.5416564941406, 1475.6090393066406)
(2943.568389892578, 1372.591926574707)
(3126.531280517578, 1475.6077728271484)
(3242.4322509765625, 1602.03857421875)
(2947.504462003708, 1372.5957107543945)
(3126.532180786133, 1475.6128234863281)
(3242.4325256347656, 1602.04736328125)
(3374.6245727539062, 1303.2459201812744)
(3242.435161590576, 1602.0465087890625)
(3374.6254119873047, 1303.2468757629395)
(3575.945327758789, 1372.5692138671875)
(3374.628936767578, 1303.239356994629)
(3575.944534301758, 1372.568702697754)
(3887.767822265625, 1291.45650100708)
(3887.768997192383, 1291.4570236206055)
(3887.770835876465, 1291.4563245773315)
(4274.337829589844, 1372.6258087158203)
(4274.338363647461, 1372.6211547851562)
(4385.519226074219, 1530.455810546875)
(4443.226531982422, 1372.3135375976562)
(4274.338088989258, 1372.6195678710938)
(4445.769317626953, 1372.3692474365234)
(4385.519012451172, 1530.4531555175781)
(4445.769607543945, 1372.3704986572266)
(4596.54443359375, 1325.5560760498047)
(4385.523838043213, 1530.4567260742188)
(4759.800598144531, 1511.0543212890625)
(4596.544830322266, 1325.5552825927734)
(4759.800811767578, 1511.0554504394531)
(5029.130920410156, 1530.3907470703125)
(4759.799713134766, 1511.0653991699219)
(5029.128646850586, 1530.3914489746094)
(5029.132915496826, 1530.3934478759766)
(5255.123748779297, 1594.5576171875)
(5309.893615722656, 1402.339859008789)
(5255.125869750977, 1594.54296875)
(5309.885894775391, 1402.3201065063477)
(5255.219873428345, 1594.608642578125)
(5309.883316040039, 1402.3187713623047)
(5928.257476806641, 1403.6670379638672)
(5928.256851196289, 1403.6565246582031)
(6077.927917480469, 1403.6475067138672)
(5928.26086807251, 1403.644546508789)
(6077.924774169922, 1403.6360778808594)
(6077.930927276611, 1403.6626434326172)
(6333.390441894531, 1487.060791015625)
(6333.384918212891, 1487.0650939941406)
(6333.384914398193, 1487.0674133300781)
(3126.5321350097656, 1475.6090698242188)
(3126.526580810547, 1475.6101837158203)
(3242.4297790527344, 1602.0537719726562)
(3126.5303344726562, 1475.609130859375)
(3242.4273376464844, 1602.0542297363281)
(3374.6402587890625, 1702.0093078613281)
(3242.4305419921875, 1602.0509033203125)
(3374.6400146484375, 1702.0079345703125)
